file_name,,file_value_range,measurement,file_name,num_bats,groupsize
matching_annotaudio_Aditya_2018-08-17_12_101_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_101_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_103_hp.WAV,0,1.009999999999991,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_103_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_104_hp.WAV,0,2.3999999999999915,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_104_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_110_hp.WAV,0,1.6599999999999966,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_110_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_115_hp.WAV,0,1.7999999999999972,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_115_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_116_hp.WAV,0,2.280000000000001,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_116_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_117_hp.WAV,0,1.1999999999999886,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_117_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_118_hp.WAV,0,1.4099999999999966,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_118_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_122_hp.WAV,0,1.2000000000000028,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_122_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_15_hp.WAV,0,2.0600000000000023,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_15_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_16_hp.WAV,0,0.8400000000000034,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_16_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_21_hp.WAV,0,1.7800000000000011,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_21_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_29_hp.WAV,0,1.0100000000000051,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_29_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_2_hp.WAV,0,1.0400000000000063,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_2_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_33_hp.WAV,0,1.8299999999999983,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_33_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_39_hp.WAV,0,0.8799999999999955,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_39_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_44_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_44_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_4_hp.WAV,0,0.7800000000000011,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_4_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_50_hp.WAV,0,0.7199999999999989,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_50_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_53_hp.WAV,0,0.4000000000000057,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_53_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_68_hp.WAV,0,2.1200000000000045,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_68_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_73_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_73_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_74_hp.WAV,0,0.6599999999999966,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_74_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_75_hp.WAV,0,2.239999999999995,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_75_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_79_hp.WAV,0,0.05999999999998806,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_79_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_80_hp.WAV,0,0.8200000000000074,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_80_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_8_hp.WAV,0,0.3199999999999932,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_8_hp.WAV,1,single
